"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MICHAL KOBYLKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","0%","0%",801
"MARCELA ELBLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","100%","0%",802
"ANDREA KOBYLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","21","100%","0%",803
"DAGMAR KOBYLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"-1","22","100%","0%",804
"PETR LUŇÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",805
"JANA LUŇÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","100%","0%",806
"JOSEF DAVID, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","37","0%","0%",807
"MARTIN SEIDL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","47","0%","0%",808
"PETR DVOŘÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","45","0%","0%",809
"DAGMAR KOBYLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"-1","45","100%","0%",810
"PETR HLOUŠEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",811
