"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. ZDENĚK VACEK","1/7","0",0,"0","51","0%","100%",801
"JAN MÍCHAL","1/7","0",1,"0","39","0%","0%",802
"ING. JIŘÍ VACEK","1/7","0",1,"0","39","0%","100%",803
"ING. JOSEF VACEK, PH.D.","1/7","0",1,"0","58","0%","100%",804
"BOHUMÍR VACEK","1/7","0",0,"0","50","0%","0%",805
"MARTINA PALÁNOVÁ","1/7","0",0,"0","39","100%","0%",806
"FRANTIŠEK KAHOUN","1/7","0",1,"0","33","0%","0%",807
"PETR HLAVÁČEK","1/7","0",0,"0","32","0%","0%",808
"TOMÁŠ HAMPEJS","1/7","0",0,"0","25","0%","0%",809
"JIŘÍ HAMPEJS","1/7","0",0,"0","27","0%","0%",810
"MARTIN KRPÁLEK","1/7","0",0,"0","34","0%","0%",811
"ING. KVĚTA URBANCOVÁ","1/7","0",0,"0","28","100%","100%",812
"MARTIN ŠUSTEK","1/7","0",0,"0","45","0%","0%",813
"PETR PLODÍK","1/7","0",0,"0","36","0%","0%",814
