"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","0",13,"2","45,7","47%","53%",1
"OTEVŘENÁ RADNICE","15/15","0",4,"11","48,4","33%","0%",1024
"MILOVICKÁ OPOZICE","15/15","0",1,"14","39,3","47%","20%",112
"VOLBA PRO MĚSTO","15/15","0",8,"7","35,7","27%","7%",113
"MILOVICE - NÁŠ DOMOV","15/15","0",2,"13","44,3","40%","0%",155
"MILOVICE SOBĚ - ZA LEPŠÍ SPRÁVU MĚSTA","15/15","0",6,"9","37,5","40%","47%",364
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","1",0,"6","46,4","27%","7%",47
"STAROSTOVÉ A NEZÁVISLÍ","15/15","0",1,"14","37,3","73%","53%",470
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","0",8,"7","42,5","20%","27%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","2",0,"6","43,5","20%","27%",7
"STRANA SVOBODNÝCH OBČANŮ","15/15","0",4,"11","40,5","13%","27%",714
"TOP 09","15/15","2",1,"6","39,7","13%","53%",721
"ANO 2011","15/15","0",0,"0","43,1","40%","33%",768
"PRO SPORT A ZDRAVÍ","13/15","0",2,"11","37,8","23%","23%",785
