"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HELENA KOVÁČOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","100%","0%",801
"LADISLAVA SLEZÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","100%","0%",802
"IVANA NAJMANOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","100%","0%",803
"PETR KOVÁČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",804
"LUBOŠ LANK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",805
"TEREZA VELJUPKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","0%",806
"ROMAN ŠTANCÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","0%","0%",807
"JANA ČECHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","32","100%","0%",808
"RADOMÍR ŠTANCÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",809
"VÁCLAV ULRYCH, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",810
"PETRA ŠULCOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","100%","0%",811
