"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","1/15","0",0,"0","58","0%","0%",47
"BC. MGR. JIŘÍ PLETKA, NEZÁVISLÝ KANDIDÁT","1/15","0",0,"0","60","0%","100%",801
"FRANTIŠEK HOLÝ, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","51","0%","0%",802
"JIŘÍ KRUPIČKA, NEZÁVISLÝ KANDIDÁT","1/15","0",0,"0","53","0%","0%",803
"ING. KAREL KUČERA, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","54","0%","100%",804
"KAREL JELÍNEK, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","64","0%","0%",805
"VĚRA TOMŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","64","100%","0%",806
"ING. JOSEF ERNEST, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","63","0%","100%",807
"ING. PETR BLAŽEK, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","40","0%","100%",808
"POHODOVÁ STRÁŽ","7/15","0",2,"5","44,4","43%","14%",901
"SDRUŽENÍ PRO LEPŠÍ STRÁŽ","7/15","0",0,"0","40,6","14%","14%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ STRÁŽ - NÁŠ DOMOV","4/15","0",3,"1","52,2","50%","50%",903
"HASIČI STRÁŽ NAD NEŽÁRKOU","6/15","4",0,"2","37,8","17%","0%",904
