"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RESTART 2014","9/9","0",3,"6","44,2","56%","11%",1052
"STRANA ZDRAVÉHO ROZUMU","25/13","0",4,"21","56,3","40%","16%",137
"DOMOV","33/13","0",0,"0","44,2","36%","0%",155
"KOMUNISTICKÁ STRANA ČECH A MORAVY","18/11","1",0,"11","71,9","72%","17%",47
"KOMUNISTICKÁ STRANA ČECH A MORAVY","18/11","0",0,"11","71,9","72%","17%",47
"TROJKOALICE ZELENÍ, KDU-ČSL A NEZÁVISLÍ - MÁTE PRÁVO ROZHODOVAT","33/13","0",2,"31","42,5","33%","42%",479
"OBČANSKÁ DEMOKRATICKÁ STRANA","33/13","5",0,"12","47,3","21%","67%",53
"OBČANSKÁ DEMOKRATICKÁ STRANA","33/13","4",0,"12","47,3","21%","67%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","33/13","3",0,"19","51,4","33%","39%",7
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","33/13","2",0,"19","51,4","33%","39%",7
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","33/13","0",0,"19","51,4","33%","39%",7
"STRANA SVOBODNÝCH OBČANŮ","33/13","0",1,"32","35,5","21%","42%",714
"TOP 09","33/13","3",0,"20","44,7","45%","36%",721
"TOP 09","33/13","2",0,"20","44,7","45%","36%",721
"PRO PRAHU","33/13","0",11,"22","42,4","45%","52%",791
